"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","renderBlocking","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_MD_DR","8989.90","127.0.0.1","https://www.piac.com.pk/templates/pia2/images/changeIcon.svg","1","GET","www.piac.com.pk","/templates/pia2/images/changeIcon.svg","8989.90","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","2419","2410","3179","3179.17","553","553","1062","Wed, 19 Apr 2023 05:57:43 GMT","public, max-age=2592000","image/svg+xml","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","3772","","parser","High","Low","","2014","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","553","0","","","","","1692257","Cloudflare","","3168","51","97","220","1","","","","","8081","","","5598","3179","5589","5589","5598","9","3179","5598","2419","34","35","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.92","127.0.0.1","https://www.piac.com.pk/templates/pia2/images/trash.svg","1","GET","www.piac.com.pk","/templates/pia2/images/trash.svg","8989.92","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","2421","2373","3180","3180.168","463","463","1069","Wed, 19 Apr 2023 05:57:44 GMT","public, max-age=2592000","image/svg+xml","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","3772","","parser","Low","Low","","1999","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","463","0","","","","","1692258","Cloudflare","","3172","53","47","147","1","","","","","8081","","","5601","3180","5553","5553","5601","48","3180","5601","2421","35","36","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.132","127.0.0.1","https://www.piac.com.pk/images/PIA_BOOK_HOTEL.gif","1","GET","www.piac.com.pk","/images/PIA_BOOK_HOTEL.gif","8989.132","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","19222","19082","3232","3232.233","1394900","1394900","1394900","Wed, 19 Apr 2023 05:57:44 GMT","public, max-age=2592000","image/gif","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5360","","parser","Low","Low","","1981","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","1394900","0","1692258","Cloudflare","","3217","55","53","147","1","","","","","8081","","","22454","3232","22314","22314","22454","140","3232","22454","19222","36","37","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.133","127.0.0.1","https://www.piac.com.pk/images/pia_awards_plus.jpeg","1","GET","www.piac.com.pk","/images/pia_awards_plus.jpeg","8989.133","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","4720","4715","3235","3234.755","73935","73935","73935","Wed, 19 Apr 2023 05:57:44 GMT","public, max-age=2592000","image/jpeg","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5360","","parser","Low","Low","","1987","100","100","-1","-1","100","-1","-1","76","-1","-1","-1","-1","","","","","73935","17012","1692258","Cloudflare","","3224","57","55","147","1","","","","","8081","","","7955","3235","7950","7950","7955","5","3235","7955","4720","37","38","","","","","1","0","","1","0","","",
"3","230330_MD_DR","8989.134","127.0.0.1","https://www.piac.com.pk/images/offers/PIA_Golootlo_Banner.gif","1","GET","www.piac.com.pk","/images/offers/PIA_Golootlo_Banner.gif","8989.134","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","19077","18935","3235","3235.017","1357775","1357775","1357775","Wed, 19 Apr 2023 05:57:43 GMT","public, max-age=2592000","image/gif","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5360","","parser","Low","Low","","2017","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","1357775","0","1692258","Cloudflare","","3228","59","57","147","1","","","","","8081","","","22312","3235","22170","22170","22312","142","3235","22312","19077","38","39","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.135","127.0.0.1","https://www.piac.com.pk/images/UBL.jpg","1","GET","www.piac.com.pk","/images/UBL.jpg","8989.135","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","5430","5412","3235","3235.278","110455","110455","110455","Wed, 19 Apr 2023 05:57:44 GMT","public, max-age=2592000","image/jpeg","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5360","","parser","Low","Low","","1948","100","100","-1","-1","100","-1","-1","78","-1","-1","-1","-1","","","","","110455","23212","1692258","Cloudflare","","3229","61","59","147","1","","","","","8081","","","8665","3235","8647","8647","8665","18","3235","8665","5430","39","40","","","","","1","0","","1","0","","",
"3","230330_MD_DR","8989.136","127.0.0.1","https://www.piac.com.pk/images/deals/Islamabad.jpg","1","GET","www.piac.com.pk","/images/deals/Islamabad.jpg","8989.136","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","8172","8126","3235","3235.485","223109","223109","223109","Wed, 19 Apr 2023 05:57:44 GMT","public, max-age=2592000","image/jpeg","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5360","","parser","Low","Low","","1984","100","100","-1","-1","100","-1","-1","28","-1","-1","-1","-1","","","","","223109","160419","1692258","Cloudflare","","3230","63","61","147","1","","","","","8081","","","11407","3235","11361","11361","11407","46","3235","11407","8172","40","41","","","","","1","0","","1","0","","",
"3","230330_MD_DR","8989.137","127.0.0.1","https://www.piac.com.pk/images/deals/Istanbul.jpg","1","GET","www.piac.com.pk","/images/deals/Istanbul.jpg","8989.137","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","8990","8927","3236","3235.705","260317","260317","260317","Wed, 19 Apr 2023 05:57:43 GMT","public, max-age=2592000","image/jpeg","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5360","","parser","Low","Low","","1981","100","100","-1","-1","100","-1","-1","28","-1","-1","-1","-1","","","","","260317","185571","1692258","Cloudflare","","3230","65","63","147","1","","","","","8081","","","12226","3236","12163","12163","12226","63","3236","12226","8990","41","42","","","","","1","0","","1","0","","",
"3","230330_MD_DR","8989.138","127.0.0.1","https://www.piac.com.pk/images/deals/Lahore.jpg","1","GET","www.piac.com.pk","/images/deals/Lahore.jpg","8989.138","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","9016","8962","3236","3235.919","261248","261248","261248","Wed, 19 Apr 2023 05:57:44 GMT","public, max-age=2592000","image/jpeg","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5360","","parser","Low","Low","","1975","100","100","-1","-1","100","-1","-1","26","-1","-1","-1","-1","","","","","261248","191393","1692258","Cloudflare","","3231","67","65","147","1","","","","","8081","","","12252","3236","12198","12198","12252","54","3236","12252","9016","42","43","","","","","1","0","","1","0","","",
"3","230330_MD_DR","8989.139","127.0.0.1","https://www.piac.com.pk/images/deals/Faisalabad_deal.jpg","1","GET","www.piac.com.pk","/images/deals/Faisalabad_deal.jpg","8989.139","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","9570","9527","3236","3236.146","289522","289522","289522","Wed, 19 Apr 2023 05:57:44 GMT","public, max-age=2592000","image/jpeg","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5360","","parser","Low","Low","","2002","100","100","-1","-1","100","-1","-1","29","-1","-1","-1","-1","","","","","289522","203001","1692258","Cloudflare","","3232","69","67","147","1","","","","","8081","","","12806","3236","12763","12763","12806","43","3236","12806","9570","43","44","","","","","1","0","","1","0","","",
"3","230330_MD_DR","8989.152","127.0.0.1","https://www.piac.com.pk/images/offers/upgrade.png","1","GET","www.piac.com.pk","/images/offers/upgrade.png","8989.152","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","11558","11494","3280","3280.393","418701","418701","418701","Wed, 19 Apr 2023 05:57:44 GMT","public, max-age=2592000","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/pia2/js/jquery.min.js?f3479f8edf906ba500bd918b491dff14","1","48700","script","Low","Low","","1981","100","100","-1","-1","100","-1","-1","96","-1","-1","-1","-1","","","","","418701","15040","1692258","Cloudflare","","3279","71","69","147","1","","","","","8081","","","14838","3280","14774","14774","14838","64","3280","14838","11558","44","45","","","","","1","0","","","","clone","",
"3","230330_MD_DR","8989.150","127.0.0.1","https://www.piac.com.pk/images/offers/crew3.png","1","GET","www.piac.com.pk","/images/offers/crew3.png","8989.150","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","10095","10034","3283","3282.551","319323","319323","319323","Wed, 19 Apr 2023 05:57:44 GMT","public, max-age=2592000","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/pia2/js/jquery.min.js?f3479f8edf906ba500bd918b491dff14","1","48700","script","Low","Low","","1975","100","100","-1","-1","100","-1","-1","94","-1","-1","-1","-1","","","","","319323","16477","1692258","Cloudflare","","3282","73","71","147","1","","","","","8081","","","13378","3283","13317","13317","13378","61","3283","13378","10095","45","46","","","","","1","0","","","","clone","",
"3","230330_MD_DR","8989.151","127.0.0.1","https://www.piac.com.pk/images/offers/baggage.png","1","GET","www.piac.com.pk","/images/offers/baggage.png","8989.151","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","7486","7446","3284","3284.127","171635","171635","171635","Wed, 19 Apr 2023 05:57:43 GMT","public, max-age=2592000","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/pia2/js/jquery.min.js?f3479f8edf906ba500bd918b491dff14","1","48700","script","Low","Low","","1981","100","100","-1","-1","100","-1","-1","90","-1","-1","-1","-1","","","","","171635","15639","1692258","Cloudflare","","3283","75","73","147","1","","","","","8081","","","10770","3284","10730","10730","10770","40","3284","10770","7486","46","47","","","","","1","0","","","","clone","",
"3","230330_MD_DR","8989.158","127.0.0.1","https://www.piac.com.pk/images/content/facebook.svg","1","GET","www.piac.com.pk","/images/content/facebook.svg","8989.158","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","2988","2985","3338","3337.721","515","515","999","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/svg+xml","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5801","","parser","Low","Low","","1987","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","515","0","","","","","1689902","Cloudflare","","3336","77","75","147","1","","","","","8081","","","6326","3338","6323","6323","6326","3","3338","6326","2988","47","48","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.159","127.0.0.1","https://www.piac.com.pk/images/content/twitter%20(1).svg","1","GET","www.piac.com.pk","/images/content/twitter%20(1).svg","8989.159","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","3104","3100","3340","3339.71","836","836","1594","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/svg+xml","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5801","","parser","Low","Low","","2002","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","836","0","","","","","1689902","Cloudflare","","3337","79","77","147","1","","","","","8081","","","6444","3340","6440","6440","6444","4","3340","6444","3104","48","49","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.160","127.0.0.1","https://www.piac.com.pk/images/content/instagram.svg","1","GET","www.piac.com.pk","/images/content/instagram.svg","8989.160","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","3039","3038","3342","3342.258","978","978","2935","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/svg+xml","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5801","","parser","Low","Low","","1990","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","978","0","","","","","1689902","Cloudflare","","3338","81","79","147","1","","","","","8081","","","6381","3342","6380","6380","6381","1","3342","6381","3039","49","50","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.161","127.0.0.1","https://www.piac.com.pk/images/content/youtube.svg","1","GET","www.piac.com.pk","/images/content/youtube.svg","8989.161","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","3102","3097","3344","3344.37","1909","1909","4032","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/svg+xml","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5801","","parser","Low","Low","","1984","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1909","0","","","","","1689901","Cloudflare","","3339","83","81","147","1","","","","","8081","","","6446","3344","6441","6441","6446","5","3344","6446","3102","50","51","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.162","127.0.0.1","https://www.piac.com.pk/images/content/appstore.png","1","GET","www.piac.com.pk","/images/content/appstore.png","8989.162","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","4035","4032","3347","3346.95","37735","37735","37735","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5801","","parser","Low","Low","","1987","100","100","-1","-1","100","-1","-1","60","-1","-1","-1","-1","","","","","37735","14930","1689902","Cloudflare","","3340","85","83","147","1","","","","","8081","","","7382","3347","7379","7379","7382","3","3347","7382","4035","51","52","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.163","127.0.0.1","https://www.piac.com.pk/images/content/googleplay.png","1","GET","www.piac.com.pk","/images/content/googleplay.png","8989.163","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","2984","2976","3350","3350.036","30841","30841","30841","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5801","","parser","Low","Low","","1993","100","100","-1","-1","100","-1","-1","51","-1","-1","-1","-1","","","","","30841","14930","1689901","Cloudflare","","3341","87","85","147","1","","","","","8081","","","6334","3350","6326","6326","6334","8","3350","6334","2984","52","53","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.164","127.0.0.1","https://www.piac.com.pk/images/content/huawai.png","1","GET","www.piac.com.pk","/images/content/huawai.png","8989.164","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","4032","4022","3351","3351.421","58364","58364","58364","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5801","","parser","Low","Low","","1981","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","58364","0","1689901","Cloudflare","","3343","89","87","147","1","","","","","8081","","","7383","3351","7373","7373","7383","10","3351","7383","4032","53","54","","","","","1","0","","","","","",
"3","230330_MD_DR","8989.165","127.0.0.1","https://www.piac.com.pk/templates/pia/images/logo-footer.png","1","GET","www.piac.com.pk","/templates/pia/images/logo-footer.png","8989.165","649CEDA592775127C2B462F3C311CB1B","https://www.piac.com.pk/","200","Image","3091","3084","3352","3352.415","29163","29163","29163","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/","5801","","parser","Low","Low","","2014","100","100","-1","-1","100","-1","-1","42","-1","-1","-1","-1","","","","","29163","16907","1689902","Cloudflare","","3344","91","89","147","1","","","","","8081","","","6443","3352","6436","6436","6443","7","3352","6443","3091","54","55","","","","","1","0","","","","","",
