"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","cpu.FunctionCall","http2_server_settings","jpeg_scan_count","score_progressive_jpeg","initiator_function",
"3","230330_ED_MC","4479.36","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/quicktabs/quicktabs_tabstyles/tabstyles/garland/garland.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/quicktabs/quicktabs_tabstyles/tabstyles/garland/garland.css?rc4kj0","4479.36","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Stylesheet","538","527","12651","12651.343","1813","1813","1813","Thu, 13 Apr 2023 18:58:09 GMT","max-age=1209600","text/css","","82","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","128","","parser","Highest","Highest","","1885","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","10152","","","","","8081","","","13189","12651","13178","13178","13189","11","12651","13189","538","34","35","","","","1","0","","","","","","","","","","",
"3","230330_ED_MC","4479.37","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/style.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/style.css?rc4kj0","4479.37","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Stylesheet","937","924","12816","12815.923","58974","58974","58974","Thu, 13 Apr 2023 18:58:09 GMT","max-age=1209600","text/css","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","132","","parser","Highest","Highest","","1789","100","0","19","-1","100","-1","-1","-1","-1","-1","-1","-1","58974","47223","","","","","1209600","","","10153","","","","","8081","","","13753","12816","13740","13740","13753","13","12816","13753","937","35","36","","","","1","0","","","","","","","","","","",
"3","230330_ED_MC","4479.38","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/responsive.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/responsive.css?rc4kj0","4479.38","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Stylesheet","418","411","12844","12843.679","30763","30763","30763","Thu, 13 Apr 2023 18:58:09 GMT","max-age=1209600","text/css","","60","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","132","","parser","Highest","Highest","","1804","100","0","12","-1","100","-1","-1","-1","-1","-1","-1","-1","30763","26872","","","","","1209600","","","10155","","","","","8081","","","13262","12844","13255","13255","13262","7","12844","13262","418","36","37","","","","1","0","","","","","","","","","","",
"3","230330_ED_MC","4479.39","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/wysiwyg.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/wysiwyg.css?rc4kj0","4479.39","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Stylesheet","374","369","12865","12864.842","378","378","378","Thu, 13 Apr 2023 18:58:09 GMT","max-age=1209600","text/css","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","138","","parser","Highest","Highest","","1786","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","10156","","","","","8081","","","13239","12865","13234","13234","13239","5","12865","13239","374","37","38","","","","1","0","","","","","","","","","","",
"3","230330_ED_MC","4479.40","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/font.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/font.css?rc4kj0","4479.40","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Stylesheet","594","587","12887","12887.007","385","385","385","Thu, 13 Apr 2023 18:58:10 GMT","max-age=1209600","text/css","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","138","","parser","Highest","Highest","","1777","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","10158","","","","","8081","","","13481","12887","13474","13474","13481","7","12887","13481","594","38","39","","","","1","0","","","","","","","","","","",
"3","230330_ED_MC","4479.41","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/local_fonts/Oswald_Regular-normal-normal/stylesheet.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/local_fonts/Oswald_Regular-normal-normal/stylesheet.css?rc4kj0","4479.41","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Stylesheet","325","318","13209","13208.779","146","146","146","Thu, 13 Apr 2023 18:58:10 GMT","max-age=1209600","text/css","","82","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","138","","parser","Highest","Highest","","1918","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","10159","","","","","8081","","","13534","13209","13527","13527","13534","7","13209","13534","325","39","40","","","","1","0","","","","","","","","","","",
"3","230330_ED_MC","4479.42","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/local_fonts/pdms-normal-normal/stylesheet.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/local_fonts/pdms-normal-normal/stylesheet.css?rc4kj0","4479.42","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Stylesheet","264","258","13251","13251.184","144","144","144","Thu, 13 Apr 2023 18:58:10 GMT","max-age=1209600","text/css","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","138","","parser","Highest","Highest","","1888","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","10161","","","","","8081","","","13515","13251","13509","13509","13515","6","13251","13515","264","40","41","","","","1","0","","","","","","","","","","",
"3","230330_ED_MC","4479.43","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/jquery/1.10/jquery.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/jquery/1.10/jquery.min.js?v=1.10.2","4479.43","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","1061","1016","13271","13271.379","93113","93113","93113","Thu, 13 Apr 2023 18:58:10 GMT","max-age=1209600","application/javascript","","60","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","139","","parser","High","High","","1924","100","0","35","-1","100","-1","-1","-1","-1","-1","-1","-1","93113","60286","","","","","1209600","","","10162","","","","","8081","","","14332","13271","14287","14287","14332","45","13271","14332","1061","41","42","74","34","445","1","0","blocking","","","","","338","","","","",
"3","230330_ED_MC","4479.44","127.0.0.1","https://www.fpsc.gov.pk/misc/jquery.once.js?v=1.2","1","GET","www.fpsc.gov.pk","/misc/jquery.once.js?v=1.2","4479.44","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","301","295","13494","13494.494","2974","2974","2974","Thu, 13 Apr 2023 18:58:10 GMT","max-age=1209600","application/javascript","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","140","","parser","High","High","","1777","100","0","36","-1","100","-1","-1","-1","-1","-1","-1","-1","2974","1895","","","","","1209600","","","10164","","","","","8081","","","13795","13494","13789","13789","13795","6","13494","13795","301","42","43","2","1","3","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.45","127.0.0.1","https://www.fpsc.gov.pk/misc/drupal.js?rc4kj0","1","GET","www.fpsc.gov.pk","/misc/drupal.js?rc4kj0","4479.45","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","308","302","13534","13534.259","20219","20219","20219","Thu, 13 Apr 2023 18:58:10 GMT","max-age=1209600","application/javascript","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","141","","parser","High","High","","1765","100","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","20219","13277","","","","","1209600","","","10165","","","","","8081","","","13842","13534","13836","13836","13842","6","13534","13842","308","43","44","30","8","38","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.46","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.core.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.core.min.js?v=1.10.2","4479.46","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","455","446","13539","13539.359","4292","4292","4292","Thu, 13 Apr 2023 18:58:10 GMT","max-age=1209600","application/javascript","","82","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","142","","parser","High","High","","1957","100","0","44","-1","100","-1","-1","-1","-1","-1","-1","-1","4292","2379","","","","","1209600","","","10167","","","","","8081","","","13994","13539","13985","13985","13994","9","13539","13994","455","44","45","13","2","15","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.47","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.widget.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.widget.min.js?v=1.10.2","4479.47","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","327","315","13758","13757.728","6491","6491","6491","Thu, 13 Apr 2023 18:58:10 GMT","max-age=1209600","application/javascript","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","143","","parser","High","High","","1963","100","0","38","-1","100","-1","-1","-1","-1","-1","-1","-1","6491","4006","","","","","1209600","","","10168","","","","","8081","","","14085","13758","14073","14073","14085","12","13758","14085","327","45","46","4","3","7","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.48","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.accordion.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.accordion.min.js?v=1.10.2","4479.48","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","376","363","13802","13802.117","8374","8374","8374","Thu, 13 Apr 2023 18:58:10 GMT","max-age=1209600","application/javascript","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","144","","parser","High","High","","1972","100","0","31","-1","100","-1","-1","-1","-1","-1","-1","-1","8374","5732","","","","","1209600","","","10169","","","","","8081","","","14178","13802","14165","14165","14178","13","13802","14178","376","46","47","7","4","11","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.106","127.0.0.1","https://fonts.googleapis.com/css?family=Droid+Sans:regular,bold|Droid+Serif:regular,italic,bold,bolditalic&subset=latin","1","GET","fonts.googleapis.com","/css?family=Droid+Sans:regular,bold|Droid+Serif:regular,italic,bold,bolditalic&subset=latin","4479.106","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Stylesheet","648","642","13810","13810.352","439","439","2310","Thu, 30 Mar 2023 20:13:40 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","300","HTTP/2","13735","13735","13785","13796","13796","13807","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/style.css?rc4kj0","","","parser","Highest","Highest","","2050","50","100","100","-1","100","-1","-1","-1","-1","0","11","11","439","0","","","","","86400","Google","","13769","TLS 1.3","False","h2","4865","8081","","","14458","13810","14452","14452","14458","6","13785","14458","670","47","48","","","","1","0","","1","0","256","1","","","","","",
"3","230330_ED_MC","4479.49","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/views_slideshow/js/views_slideshow.js?v=1.0","1","GET","www.fpsc.gov.pk","/sites/all/modules/views_slideshow/js/views_slideshow.js?v=1.0","4479.49","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","507","474","13846","13846.402","20729","20729","20729","Thu, 13 Apr 2023 18:58:11 GMT","max-age=1209600","application/javascript","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","145","","parser","High","High","","1885","100","0","14","-1","100","-1","-1","-1","-1","-1","-1","-1","20729","17757","","","","","1209600","","","10171","","","","","8081","","","14353","13846","14320","14320","14353","33","13846","14353","507","48","49","8","8","16","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.50","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/google_cse/google_cse.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/google_cse/google_cse.js?rc4kj0","4479.50","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","326","322","14005","14004.679","1543","1543","1543","Thu, 13 Apr 2023 18:58:11 GMT","max-age=1209600","application/javascript","","82","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","146","","parser","High","High","","1849","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","10172","","","","","8081","","","14331","14005","14327","14327","14331","4","14005","14331","326","49","50","1","1","2","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.51","127.0.0.1","https://www.fpsc.gov.pk/misc/progress.js?rc4kj0","1","GET","www.fpsc.gov.pk","/misc/progress.js?rc4kj0","4479.51","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","254","249","14088","14087.951","3112","3112","3112","Thu, 13 Apr 2023 18:58:11 GMT","max-age=1209600","application/javascript","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","147","","parser","High","High","","1771","100","0","39","-1","100","-1","-1","-1","-1","-1","-1","-1","3112","1897","","","","","1209600","","","10174","","","","","8081","","","14342","14088","14337","14337","14342","5","14088","14342","254","50","51","2","1","3","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.52","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/accordion_blocks/accordion_init.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/accordion_blocks/accordion_init.js?rc4kj0","4479.52","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","247","244","14185","14184.871","187","187","187","Thu, 13 Apr 2023 18:58:11 GMT","max-age=1209600","application/javascript","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","148","","parser","High","High","","1879","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","10175","","","","","8081","","","14432","14185","14429","14429","14432","3","14185","14432","247","51","52","0","0","1","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.53","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/views_slideshow_ddblock/js/formoptions.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/views_slideshow_ddblock/js/formoptions.js?rc4kj0","4479.53","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","259","252","14351","14350.764","6876","6876","6876","Thu, 13 Apr 2023 18:58:11 GMT","max-age=1209600","application/javascript","","60","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","149","","parser","High","High","","1900","100","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","6876","5578","","","","","1209600","","","10177","","","","","8081","","","14610","14351","14603","14603","14610","7","14351","14610","259","52","53","3","3","6","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.54","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/js/tb-megamenu-frontend.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/js/tb-megamenu-frontend.js?rc4kj0","4479.54","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","258","241","14356","14356.209","3927","3927","3927","Thu, 13 Apr 2023 18:58:11 GMT","max-age=1209600","application/javascript","","82","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","150","","parser","High","High","","1891","100","0","23","-1","100","-1","-1","-1","-1","-1","-1","-1","3927","2989","","","","","1209600","","","10180","","","","","8081","","","14614","14356","14597","14597","14614","17","14356","14614","258","53","54","2","2","4","1","0","blocking","","","","","","","","","",
"3","230330_ED_MC","4479.55","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/js/tb-megamenu-touch.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/js/tb-megamenu-touch.js?rc4kj0","4479.55","E8B502F63EC1C1113881EA9B1DACFCD1","https://www.fpsc.gov.pk/","200","Script","301","299","14360","14360.234","2204","2204","2204","Thu, 13 Apr 2023 18:58:11 GMT","max-age=1209600","application/javascript","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/","151","","parser","High","High","","1882","100","0","29","-1","100","-1","-1","-1","-1","-1","-1","-1","2204","1554","","","","","1209600","","","10182","","","","","8081","","","14661","14360","14659","14659","14661","2","14360","14661","301","54","55","2","1","4","1","0","blocking","","","","","","","","","",
